lvl,sec,voen,vojp,s,en,cn,jp
10,196,vocs_over_over_mansion_post_n06,vocs_mansion_post_n06_jp,SHOGUN,My brother is currently fighting the rebels with the Shogunate army. I put you and your men under his command.,舍弟正率领幕府军和叛军交战。我想把你们几个交给他指挥。,弟が今、幕府軍を率いて戦っておる。そなたとその部下を弟の指揮のもとに置こう。
10,196,vocs_over_over_mansion_post_n07,vocs_mansion_post_n07_jp,WARRIOR,As you wish. Serving your brother is serving the Shogunate.,遵命。效忠您的弟弟也就是效忠幕府。,はは、仰せのままに。昇様に仕えるのは幕府への奉仕に違いありませぬ。
10,196,vocs_over_over_mansion_post_n08,vocs_mansion_post_n08_jp,SHOGUN,"Help him destroy this rebellion, and we might yet contain the damage Kage-sama has done.",协助他消灭叛军，同时也许能让影大人的暴行有所收敛。,弟を助け、この反乱を終わらせよ。まだカゲサマに損害が残っているかも知れぬ。
10,196,vocs_over_over_mansion_post_n09,vocs_mansion_post_n09_jp,SHOGUNSON,How long do you think it'll take to defeat the rebels Mugen-sensei?,无限老师，你觉得消灭叛军需要多久？,反乱を鎮めるまで、どれほどかかるのであろうか、武源先生。
10,196,vocs_over_over_mansion_post_n10,vocs_mansion_post_n10_jp,WARRIOR,"I do not know, my lord.",恕在下不知，大人。,わかりませぬ。
10,196,vocs_over_over_mansion_post_n11,vocs_mansion_post_n11_jp,SHOGUN,"Indeed. And should the city fall under attack, I will feel safe knowing you are far away from harm.",的确。不过只要你能远离这里，即便敌人兵临城下，我也能安心。,確かに、もし町が攻撃に遭えばお前が安全にしてくれた方が、安心だ。
10,196,vocs_over_over_mansion_post_n12,vocs_mansion_post_n12_jp,SHOGUNSON,Father.,父亲。,父上…
10,196,vocs_over_over_mansion_post_n13,vocs_mansion_post_n13_jp,SHOGUN,Go prepare for the journey. Mugen will join you shortly.,去收拾一下准备出发吧。无限很快会和你会合的。,旅支度をせよ。武源がすぐに向かう。
10,196,vocs_over_over_mansion_post_n14,vocs_mansion_post_n14_jp,SHOGUNSON,Yes father. Sensei.,遵命，父亲...老师，我先行告退。,わかりました、父上。先生。
10,196,vocs_over_over_mansion_post_n15,vocs_mansion_post_n15_jp,SHOGUN,"My only son, Mugen. Will you deliver him safely?",我只有这一个儿子，无限。能否将其安全送到？,たった一人の息子だ。安全な所へ連れて行ってくれるな？
10,196,vocs_over_over_mansion_post_n16,vocs_mansion_post_n16_jp,WARRIOR,I will protect him with my life.,在下以性命担保。,命をかけてお守り致します。
10,196,,vocs_mansion_post_n16a_jp,WARRIOR,I would die a thousand deaths before I let any harm come to him.,在下就算粉身碎骨也要保少主毫发无伤。,この命幾千と捨てることになろうとも守り抜きます。
10,196,vocs_over_over_mansion_post_n17,vocs_mansion_post_n17_jp,SHOGUN,"I know you will. Now leave, and join my brother in his war camp once you are done.",我相信你。去吧，完成任务之后就去舍弟的营地报到。,信じておるぞ。では行け。そして、それが済んだら、弟の野営に向かってくれ。
10,196,,vocs_mansion_post_n17a_jp,SHOGUN,"As would be your duty. Now leave, and join my brother in his warcamp once you are done.",你一向尽职尽责。去吧，完成任务之后就去舍弟的营地报到。,さぁ、責務を果たしに行くがよい。そして、それが済んだら、弟の野営に向こうてくれ。
10,196,vocs_over_over_mansion_post_n18,vocs_mansion_post_n18_jp,WARRIOR,My Shogun.,容我告退，将军大人。,仰せのままに。
10,197,vocs_over_over_mansion_post_n19,vocs_mansion_post_n19_jp,WARRIOR,"Lord Noboru, you wished to speak to us.",昇大人，您召见我们。,昇様、ただいま参りました！
10,197,vocs_over_over_mansion_post_n20,vocs_mansion_post_n20_jp,BROGUN,"Mugen-san. Our scouts have returned. They report rebel activity in the villages of Hida, and Suganuma.",无限阁下，侦察兵带回消息说，飞騨村和菅沼村有叛军活动。,武源殿！我が密偵が戻った。反乱は飛騨の村、菅沼で起きているとの報告だ。
10,197,vocs_over_over_mansion_post_n21,vocs_mansion_post_n21_jp,WARRIOR,Would you like us to investigate?,您要派我们前去调查吗？,調査を致せばよろしいでしょうか？
10,197,vocs_over_over_mansion_post_n22,vocs_mansion_post_n22_jp,BROGUN,I would. We must use every opportunity to learn Okkoto's plans.,是的。必须利用一切机会查清乙事的计划。,左様だ。何としてでも、乙事の計画を知る必要がある。
10,197,vocs_over_over_mansion_post_n23,vocs_mansion_post_n23_jp,GEISHA,"Espionage then. We enter the villages with the cover of night, see what we can learn.",那就是侦查任务咯。可以借着夜色掩护潜入村子，打探消息。,偵察ですね。宵に乗じて村に入り、探って参ります。
10,197,vocs_over_over_mansion_post_n24,vocs_mansion_post_n24_jp,BROGUNSON,Mugen-san. They say you were born a farmer so you must know how to handle  peasants.,无限老师，听说你是农民出身，那你肯定熟悉怎么和农民打交道咯。,武源殿。あなたは農民の生まれだと聞いている。百姓の扱いはもちろん知っているはずであろうな。
10,197,vocs_over_over_mansion_post_n25,vocs_mansion_post_n25_jp,BROGUN,My son will show more respect!,孽子，不得无礼！,息子よ、敬意を払え。
10,197,vocs_over_over_mansion_post_n26,vocs_mansion_post_n26_jp,BROGUNSON,"… I apologize, Mugen-sama.",……我道歉，无限大人。,…申し訳ない、武源殿。
10,197,vocs_over_over_mansion_post_n27,vocs_mansion_post_n27_jp,WARRIOR,Hrm … you are forgiven.,不必……我并不在意。,いえ、構いませぬ。
10,197,vocs_over_over_mansion_post_n28,vocs_mansion_post_n28_jp,BROGUN,Mugen-san. I want you and Takuma-san at Suganuma village.,无限阁下，我想派你和琢磨老先生前往菅沼村。,武源殿、あなたと巧磨さんは菅沼に向かって欲しい。
10,197,vocs_over_over_mansion_post_n29,vocs_mansion_post_n29_jp,GEISHA,"May I accompany them, Lord Noboru?",我能一同前往吗，昇大人？,私もお供してよろしいでしょうか、昇様？
10,197,vocs_over_over_mansion_post_n30,vocs_mansion_post_n30_jp,BROGUN,"No, your skills are more suited to Hida, where the rebel presence is stronger. You and your two companions will go there at once.",不行，你的身手更适合去飞騨村，那儿的叛军人多势众。你和另外两位同伴即刻出发吧。,ならぬ。そなたの技量は飛騨に最適だ、抵抗が強力な所だ。そなたと2人の仲間で、そこにすぐ向かってくれ。
10,197,vocs_over_over_mansion_post_n31,vocs_mansion_post_n31_jp,GEISHA,"… as you wish, Noboru-sama. I shall lead the second group.","……遵命, 昇大人。我将指挥这个小队。",…仰せのままに。昇様、私がこの組を指揮致します。
10,197,vocs_over_over_mansion_post_n32,vocs_mansion_post_n32_jp,NINJA,"Hrm, who made you the leader?",嗯？谁同意你指挥了？,ふん、誰があんたを大将にしたんだ？
10,197,vocs_over_over_mansion_post_n33,vocs_mansion_post_n33_jp,TRAPPER,Why can't we all go to one place together?,为什么我们五个不能一起行动呢?,皆で一緒に同じ所へは行けないの？
10,197,vocs_over_over_mansion_post_n34,vocs_mansion_post_n34_jp,WARRIOR,"Hush, Yuki-chan.",别说话，友希小妹。,静かに、雪殿。
10,197,vocs_over_over_mansion_post_n35,vocs_mansion_post_n35_jp,BROGUNSON,"My father has made a decision, little girl. Who are you to question it?",这可是家父的命令，小姑娘。你是谁啊，胆敢质疑？,父上の決定だ、小娘。誰に質問をしてると思っている？
10,197,vocs_over_over_mansion_post_n36,vocs_mansion_post_n36_jp,TRAPPER,I … I …,我……我……,えっと、その…。
10,197,vocs_over_over_mansion_post_n37,vocs_mansion_post_n37_jp,ALCHEMIST,"And who are you, boy, to frighten children when there is war on our doorstep?",小子，你又是谁啊，兵临城下了还在这儿吓唬小孩子？,はて誰じゃったか知りもせんがお主、ワシらの前で子どもを怖がらせてくれたのぅ。
10,197,vocs_over_over_mansion_post_n38,vocs_mansion_post_n38_jp,BROGUNSON,How dare you speak to me old man!,你说什么，老瘸子！,なんだと！？この老いぼれめ！
10,197,vocs_over_over_mansion_post_n39,vocs_mansion_post_n39_jp,BROGUN,Enough!  Okkoto is spreading chaos and disorder in the name of Kage-sama. We must find him quickly and see that justice is done.,够了！乙事正以影大人之名制造恐慌。务必尽快找到他，伸张正义。,やめろ！乙事はカゲサマの名を使い混沌をもたらしている。すぐさま奴を見つけ、正義を遂げるのだ。
10,197,vocs_over_over_mansion_post_n40,vocs_mansion_post_n40_jp,WARRIOR,"Yes, Lord Noboru. We will return triumphant.",遵命，昇大人。等待我们胜利归来吧。,はっ、昇様！必ずや勝利を掴んで参ります！
7,198,vocs_over_over_monastery1_briefing_n00,vocs_monastery1_briefing_n00_jp,WARRIOR,Hmm ... is there a chance I got here first? Did she not get my message?,嗯……怎么没人？难道她没收到我的消息？,うーむ…私が先に着いてしまったか？もしかして連絡が届いていないのだろうか？
7,198,vocs_over_over_monastery1_briefing_n01,vocs_monastery1_briefing_n01_jp,GEISHA,"Konnichiwa, Mugen-san. ",午安，无限大哥。 ,ごきげんよう、武源様。
7,198,vocs_over_over_monastery1_briefing_n02,vocs_monastery1_briefing_n02_jp,WARRIOR,"Ah, Aiko-san. Your beauty is most welcome on this desolate mountain.",哦喔，爱子小姐！在这荒山野岭还能一睹您的芳容，真是三生有幸。,おぉ、愛琥殿！この人里離れた山の中、そなたのような美女にお目にかかれるとはなんたる幸福か！
7,198,vocs_over_over_monastery1_briefing_n03,vocs_monastery1_briefing_n03_jp,GEISHA,Mugen-san! Have we come all this way for flattery?,无限大哥。跑到这种荒郊野外，就为了来献殷勤的吗？,あら、武源様ったら！そんなこと言うためにここまでいらしたのかしら？
7,198,vocs_over_over_monastery1_briefing_n04,vocs_monastery1_briefing_n04_jp,WARRIOR,I wish it were so. You seem to have arrived before me. What do you gather from this place?,我倒希望如此。看来你比我先到。有没有探到什么情报？,そうだと良かったのですが。拙者より先に来ていたようですな。何か気づいたことは？
7,198,vocs_over_over_monastery1_briefing_n05,vocs_monastery1_briefing_n05_jp,GEISHA,The guards are talkative. I heard them speak of a captive held near the waterfalls.,这边的守卫都很健谈。我听他们在说有个俘虏关押在瀑布那边。,おしゃべりな見張りがいるわ。滝の側に捕らえ人がいると。
7,198,vocs_over_over_monastery1_briefing_n06,vocs_monastery1_briefing_n06_jp,WARRIOR,That must be Takuma-san! How shall we proceed?,肯定是琢磨大师！你有什么计划？,巧磨殿に違いない！いかがしましょうか？
7,198,vocs_over_over_monastery1_briefing_n07,vocs_monastery1_briefing_n07_jp,GEISHA,"There are a number of female temple servants. If we find a match, I can take her clothes and assume her identity.",寺庙里有不少女佣。如能拿到合适的衣服，我可以乔装成女佣。,寺に仕える女たちがいるわ。服を頂いてなりすましましょう。
7,198,vocs_over_over_monastery1_briefing_n08,vocs_monastery1_briefing_n08_jp,GEISHA,It would allow me to move freely and ring the bell that calls the monks to prayer …,这样我就能进出自由，然后敲响大钟，召集僧人去祷告……,そうすれば自由に動けて、鐘を鳴らせるわ。
7,198,vocs_over_over_monastery1_briefing_n09,vocs_monastery1_briefing_n09_jp,WARRIOR,… thinning out the crowd. An elegant plan. One of the many things I have missed about you.,调虎离山，然后趁机潜入…… 此计甚妙，爱子小姐还是和当年一样才貌双全。,…紛れ込む、と。なんと美しい計画。拙者が見初めたそなたの魅力のひとつだ。
7,198,vocs_over_over_monastery1_briefing_n10,vocs_monastery1_briefing_n10_jp,WARRIOR,"Very well. Once we reach Takuma-san, we should …",很好。一旦救出琢磨大师……,いいでしょう。巧磨殿のところに着いたら…。
7,198,vocs_over_over_monastery1_briefing_n11,vocs_monastery1_briefing_n11_jp,GEISHA,Quickly! Someone is coming!,躲好！有人来了！,隠れて、誰か来る！
7,198,vocs_over_over_monastery1_briefing_n12,vocs_monastery1_briefing_n12_jp,DAIMYO,I expect you to make up for the loss of the latest shipment.,你们要将功补过，弥补上批货物的损失。,失態を埋め合わせてくれるかの。
7,198,vocs_over_over_monastery1_briefing_n13,vocs_monastery1_briefing_n13_jp,SAMURAI,"Yes, Lord Yabu. The monks will increase their workload, as will Takuma.",遵命，薮大人。我会让僧人和琢磨都加班加点。,御意、藪様。僧の仕事を増やしております。巧磨も同様です。
7,198,vocs_over_over_monastery1_briefing_n14,vocs_monastery1_briefing_n14_jp,DAIMYO,"This matter will soon be concluded, and the old man will cease to be useful. See to it that he never leaves this mountain.",最后一批货很快就能造完，那么老家伙就没用了。到时候切记不能让他活着下山。,ことはすぐ終わる。老人はすぐ不要になる。山から逃げ出さぬようにしておけ。
7,198,vocs_over_over_monastery1_briefing_n15,vocs_monastery1_briefing_n15_jp,SAMURAI,"As you wish, Yabu-sama.",谨遵指令，薮大人。,仰せのままに、藪様。
7,198,vocs_over_over_monastery1_briefing_n16,vocs_monastery1_briefing_n16_jp,DAIMYO,And make sure that the next transport leaves in time. I will not tolerate any further delays.,下批货一定要准时发出。不可再有拖延。,時間通り輸送を行え。これ以上の遅れは許さん。
7,198,vocs_over_over_monastery1_briefing_n17,vocs_monastery1_briefing_n17_jp,WARRIOR,"That was close. Best we start now, before more complications arrive.",好险。迟则生变，我们最好立即行动。,危なかった…。今ぞ好機。厄介な事になる前に動きましょう。
7,198,vocs_over_over_monastery1_briefing_n17a,vocs_monastery1_briefing_n17a_jp,WARRIOR,"Lord Yabu. I expect we will meet again in the near future. For now, we must free Takuma-san.",薮大名，我们很快就会再见面的。但现在要先营救琢磨大师。,藪大名、近い内にまた会うであろう。今は巧磨殿の解放が先だ。
7,198,vocs_over_over_monastery1_briefing_n17b,vocs_monastery1_briefing_n17b_jp,WARRIOR,So Lord Yabu has forced Takuma-san and the monks to build weapons. We will deal with him once we have freed Takuma-san.,看来是薮大名强迫琢磨大师和僧人们制造武器。这次先营救琢磨大师，下次再去找他。,藪大名は巧磨殿や僧に武器を作らせていたのか。巧磨殿を解放したらあやつの番だ。
